Accel_X,Accel_Y,Accel_Z,Fall_Indicator,Label,Event_ID,Window_Number
-8.06,3.64,-5.8,0,0,1,81
-8.36,2.49,-6.18,0,0,1,81
-8.27,1.17,-6.03,0,0,1,81
-8.03,0.06,-5.87,0,0,1,81
-8.02,0.22,-5.59,0,0,1,81
-7.97,1.1,-5.3,0,0,1,81
-7.4,2.16,-5.2,0,0,1,81
-7.87,3.15,-5.16,0,0,1,81
-8.23,3.65,-5.34,0,0,1,81
-8.32,3.38,-5.4,0,0,1,81
-8.31,2.73,-5.77,0,0,1,81
-8.26,2.27,-5.59,0,0,1,81
-8.58,2.26,-5.74,0,0,1,81
-8.48,2.33,-5.98,0,0,1,81
-8.11,2.01,-6.13,0,0,1,81
-7.53,2.04,-5.23,0,0,1,81
-7.41,2.19,-4.52,0,0,1,81
-7.5,2.69,-4.3,0,0,1,81
-7.89,2.88,-4.8,0,0,1,81
-8.56,2.28,-5.28,0,0,1,81
-8.78,1.8,-6.15,0,0,1,81
-8.76,-0.85,-7.53,0,0,1,81
-10.13,2.35,-2.1,0,0,1,81
-7.92,5.03,0.11,0,0,1,81
-8.11,1.83,-2.44,0,0,1,81
-9.04,-2.71,-6.82,0,0,1,81
-7.87,-5.76,-8.79,0,0,1,81
-7.97,-1.92,-7.11,0,0,1,81
-9.17,3.07,-5.27,0,0,1,81
-9.12,4.55,-3.19,0,0,1,81
-7.67,3.09,-2.46,0,0,1,81
-7.36,0.57,-3.34,0,0,1,81
-7.29,-0.73,-4.67,0,0,1,81
-6.84,0.04,-4.59,0,0,1,81
-7.35,2.24,-4.04,0,0,1,81
-8.45,4.37,-3.71,0,0,1,81
-9.29,5.63,-3.4,0,0,1,81
-9.65,5.15,-3.59,0,0,1,81
-9.45,3.4,-2.79,0,0,1,81
-8.98,1.61,-3.28,0,0,1,81
-9.25,1.96,-3.6,0,0,1,81
-8.88,2.85,-2.88,0,0,1,81
-8.42,3.17,-2.41,0,0,1,81
-8.32,2.79,-2.71,0,0,1,81
-7.93,2.2,-2.9,0,0,1,81
-7.87,2.28,-2.78,0,0,1,81
-7.62,2.81,-2.41,0,0,1,81
-7.23,2.95,-2.24,0,0,1,81
-7.42,3.61,-2.53,0,0,1,81
-7.65,4.1,-2.55,0,0,1,81
-8.54,4.4,-2.67,0,0,1,81
-11.94,3.91,-5.35,0,0,1,81
-13.55,3.01,-7.77,0,0,1,81
-12.84,1.93,-8.7,0,0,1,81
-8.93,2.21,-4.91,0,0,1,81
-7.97,1.1,-5.3,0,0,1,82
-7.4,2.16,-5.2,0,0,1,82
-7.87,3.15,-5.16,0,0,1,82
-8.23,3.65,-5.34,0,0,1,82
-8.32,3.38,-5.4,0,0,1,82
-8.31,2.73,-5.77,0,0,1,82
-8.26,2.27,-5.59,0,0,1,82
-8.58,2.26,-5.74,0,0,1,82
-8.48,2.33,-5.98,0,0,1,82
-8.11,2.01,-6.13,0,0,1,82
-7.53,2.04,-5.23,0,0,1,82
-7.41,2.19,-4.52,0,0,1,82
-7.5,2.69,-4.3,0,0,1,82
-7.89,2.88,-4.8,0,0,1,82
-8.56,2.28,-5.28,0,0,1,82
-8.78,1.8,-6.15,0,0,1,82
-8.76,-0.85,-7.53,0,0,1,82
-10.13,2.35,-2.1,0,0,1,82
-7.92,5.03,0.11,0,0,1,82
-8.11,1.83,-2.44,0,0,1,82
-9.04,-2.71,-6.82,0,0,1,82
-7.87,-5.76,-8.79,0,0,1,82
-7.97,-1.92,-7.11,0,0,1,82
-9.17,3.07,-5.27,0,0,1,82
-9.12,4.55,-3.19,0,0,1,82
-7.67,3.09,-2.46,0,0,1,82
-7.36,0.57,-3.34,0,0,1,82
-7.29,-0.73,-4.67,0,0,1,82
-6.84,0.04,-4.59,0,0,1,82
-7.35,2.24,-4.04,0,0,1,82
-8.45,4.37,-3.71,0,0,1,82
-9.29,5.63,-3.4,0,0,1,82
-9.65,5.15,-3.59,0,0,1,82
-9.45,3.4,-2.79,0,0,1,82
-8.98,1.61,-3.28,0,0,1,82
-9.25,1.96,-3.6,0,0,1,82
-8.88,2.85,-2.88,0,0,1,82
-8.42,3.17,-2.41,0,0,1,82
-8.32,2.79,-2.71,0,0,1,82
-7.93,2.2,-2.9,0,0,1,82
-7.87,2.28,-2.78,0,0,1,82
-7.62,2.81,-2.41,0,0,1,82
-7.23,2.95,-2.24,0,0,1,82
-7.42,3.61,-2.53,0,0,1,82
-7.65,4.1,-2.55,0,0,1,82
-8.54,4.4,-2.67,0,0,1,82
-11.94,3.91,-5.35,0,0,1,82
-13.55,3.01,-7.77,0,0,1,82
-12.84,1.93,-8.7,0,0,1,82
-8.93,2.21,-4.91,0,0,1,82
-6.29,3.89,-0.23,0,0,1,82
-5.96,5.09,0.69,0,0,1,82
-7.69,3.75,-2.55,0,0,1,82
-8.67,1.06,-5.51,0,0,1,82
-9.26,-1.53,-7.22,0,0,1,82
-8.91,-1.3,-7.06,0,0,1,82
-7.98,1.0,-5.5,0,0,1,82
-6.93,2.69,-4.53,0,0,1,82
-7.4,2.59,-4.62,0,0,1,82
-7.84,1.93,-5.44,0,0,1,82
-8.1,1.12,-5.88,0,0,1,82
-7.97,1.22,-5.74,0,0,1,82
-7.76,2.29,-4.95,0,0,1,82
-7.86,3.19,-5.14,0,0,1,82
-7.85,3.48,-5.51,0,0,1,82
-7.77,3.01,-5.93,0,0,1,82
-7.53,2.28,-6.53,0,0,1,82
-7.52,1.65,-6.96,0,0,1,82
-7.53,1.31,-7.19,0,0,1,82
-7.54,1.22,-7.34,0,0,1,82
-7.47,0.98,-7.64,0,0,1,82
-7.35,0.34,-7.87,0,0,1,82
-7.06,-0.45,-8.11,0,0,1,82
-6.79,-0.59,-7.88,0,0,1,82
-7.14,-0.64,-7.69,0,0,1,82
-7.6,-0.29,-7.68,0,0,1,82
-7.5,0.36,-7.61,0,0,1,82
-7.19,1.03,-7.36,0,0,1,82
-6.74,1.23,-7.13,0,0,1,82
-6.61,0.97,-7.22,0,0,1,82
-6.55,0.23,-7.38,0,0,1,82
-6.7,-0.38,-7.56,0,0,1,82
-7.15,-0.74,-7.68,0,0,1,82
-7.55,-1.09,-7.58,0,0,1,82
-7.81,-1.23,-7.24,0,0,1,82
-8.06,-0.74,-6.96,0,0,1,82
-8.29,-0.52,-6.86,0,0,1,82
-8.19,-1.26,-5.61,0,0,1,82
-8.54,0.34,-3.37,0,0,1,82
-7.1,1.64,-2.62,0,0,1,82
-7.46,1.18,-6.09,0,0,1,82
-8.6,-0.4,-8.04,0,0,1,82
-8.0,-0.37,-6.43,0,0,1,82
-6.94,1.79,-3.97,0,0,1,82
-7.48,3.67,-2.34,0,0,1,82
-8.9,4.14,-2.82,0,0,1,82
-10.33,3.28,-4.85,0,0,1,82
-10.87,3.71,-6.43,0,0,1,82
-10.3,3.73,-5.71,0,0,1,82
-9.86,3.73,-4.09,0,0,1,82
-6.29,3.89,-0.23,0,0,1,83
-5.96,5.09,0.69,0,0,1,83
-7.69,3.75,-2.55,0,0,1,83
-8.67,1.06,-5.51,0,0,1,83
-9.26,-1.53,-7.22,0,0,1,83
-8.91,-1.3,-7.06,0,0,1,83
-7.98,1.0,-5.5,0,0,1,83
-6.93,2.69,-4.53,0,0,1,83
-7.4,2.59,-4.62,0,0,1,83
-7.84,1.93,-5.44,0,0,1,83
-8.1,1.12,-5.88,0,0,1,83
-7.97,1.22,-5.74,0,0,1,83
-7.76,2.29,-4.95,0,0,1,83
-7.86,3.19,-5.14,0,0,1,83
-7.85,3.48,-5.51,0,0,1,83
-7.77,3.01,-5.93,0,0,1,83
-7.53,2.28,-6.53,0,0,1,83
-7.52,1.65,-6.96,0,0,1,83
-7.53,1.31,-7.19,0,0,1,83
-7.54,1.22,-7.34,0,0,1,83
-7.47,0.98,-7.64,0,0,1,83
-7.35,0.34,-7.87,0,0,1,83
-7.06,-0.45,-8.11,0,0,1,83
-6.79,-0.59,-7.88,0,0,1,83
-7.14,-0.64,-7.69,0,0,1,83
-7.6,-0.29,-7.68,0,0,1,83
-7.5,0.36,-7.61,0,0,1,83
-7.19,1.03,-7.36,0,0,1,83
-6.74,1.23,-7.13,0,0,1,83
-6.61,0.97,-7.22,0,0,1,83
-6.55,0.23,-7.38,0,0,1,83
-6.7,-0.38,-7.56,0,0,1,83
-7.15,-0.74,-7.68,0,0,1,83
-7.55,-1.09,-7.58,0,0,1,83
-7.81,-1.23,-7.24,0,0,1,83
-8.06,-0.74,-6.96,0,0,1,83
-8.29,-0.52,-6.86,0,0,1,83
-8.19,-1.26,-5.61,0,0,1,83
-8.54,0.34,-3.37,0,0,1,83
-7.1,1.64,-2.62,0,0,1,83
-7.46,1.18,-6.09,0,0,1,83
-8.6,-0.4,-8.04,0,0,1,83
-8.0,-0.37,-6.43,0,0,1,83
-6.94,1.79,-3.97,0,0,1,83
-7.48,3.67,-2.34,0,0,1,83
-8.9,4.14,-2.82,0,0,1,83
-10.33,3.28,-4.85,0,0,1,83
-10.87,3.71,-6.43,0,0,1,83
-10.3,3.73,-5.71,0,0,1,83
-9.86,3.73,-4.09,0,0,1,83
-7.55,4.61,-3.31,0,0,1,83
-7.2,4.72,-3.04,0,0,1,83
-7.34,3.29,-3.73,0,0,1,83
-7.19,1.44,-4.91,0,0,1,83
-8.5,-0.2,-5.84,0,0,1,83
-8.53,-0.68,-5.49,0,0,1,83
-8.75,-1.03,-4.62,0,0,1,83
-9.43,-0.48,-4.24,0,0,1,83
-9.77,0.24,-4.26,0,0,1,83
-8.72,1.73,-3.88,0,0,1,83
-8.12,2.31,-3.37,0,0,1,83
-8.78,2.66,-3.77,0,0,1,83
-8.72,2.78,-4.23,0,0,1,83
-8.44,2.3,-4.25,0,0,1,83
-8.16,1.26,-3.53,0,0,1,83
-8.27,0.54,-3.31,0,0,1,83
-8.44,0.23,-3.6,0,0,1,83
-8.45,0.64,-4.0,0,0,1,83
-8.48,1.26,-3.64,0,0,1,83
-8.55,1.69,-3.38,0,0,1,83
-8.44,2.17,-3.75,0,0,1,83
-8.57,2.28,-3.98,0,0,1,83
-8.59,2.37,-3.98,0,0,1,83
-8.63,2.12,-3.91,0,0,1,83
-8.34,2.45,-3.78,0,0,1,83
-8.2,2.77,-3.71,0,0,1,83
-8.33,2.69,-3.63,0,0,1,83
-8.18,2.38,-3.41,0,0,1,83
-7.96,2.03,-3.55,0,0,1,83
-7.88,1.83,-3.78,0,0,1,83
-7.71,2.04,-3.59,0,0,1,83
-8.83,2.62,-3.59,0,0,1,83
-7.88,3.34,-4.47,0,0,1,83
-7.32,3.24,-4.59,0,0,1,83
-8.03,2.74,-3.85,0,0,1,83
-11.96,1.99,-4.18,0,0,1,83
-13.59,1.73,-8.02,0,0,1,83
-10.32,0.48,-8.58,0,0,1,83
-7.62,0.52,-3.86,0,0,1,83
-6.89,2.66,-1.65,0,0,1,83
-6.79,4.33,-1.75,0,0,1,83
-7.57,3.52,-3.5,0,0,1,83
-8.55,0.93,-5.28,0,0,1,83
-8.94,-1.17,-6.51,0,0,1,83
-9.02,-1.42,-6.75,0,0,1,83
-8.35,0.09,-6.41,0,0,1,83
-8.12,1.36,-4.41,0,0,1,83
-8.25,1.56,-3.36,0,0,1,83
-8.7,0.78,-3.61,0,0,1,83
-8.72,-0.15,-4.39,0,0,1,83
-7.55,4.61,-3.31,0,0,1,84
-7.2,4.72,-3.04,0,0,1,84
-7.34,3.29,-3.73,0,0,1,84
-7.19,1.44,-4.91,0,0,1,84
-8.5,-0.2,-5.84,0,0,1,84
-8.53,-0.68,-5.49,0,0,1,84
-8.75,-1.03,-4.62,0,0,1,84
-9.43,-0.48,-4.24,0,0,1,84
-9.77,0.24,-4.26,0,0,1,84
-8.72,1.73,-3.88,0,0,1,84
-8.12,2.31,-3.37,0,0,1,84
-8.78,2.66,-3.77,0,0,1,84
-8.72,2.78,-4.23,0,0,1,84
-8.44,2.3,-4.25,0,0,1,84
-8.16,1.26,-3.53,0,0,1,84
-8.27,0.54,-3.31,0,0,1,84
-8.44,0.23,-3.6,0,0,1,84
-8.45,0.64,-4.0,0,0,1,84
-8.48,1.26,-3.64,0,0,1,84
-8.55,1.69,-3.38,0,0,1,84
-8.44,2.17,-3.75,0,0,1,84
-8.57,2.28,-3.98,0,0,1,84
-8.59,2.37,-3.98,0,0,1,84
-8.63,2.12,-3.91,0,0,1,84
-8.34,2.45,-3.78,0,0,1,84
-8.2,2.77,-3.71,0,0,1,84
-8.33,2.69,-3.63,0,0,1,84
-8.18,2.38,-3.41,0,0,1,84
-7.96,2.03,-3.55,0,0,1,84
-7.88,1.83,-3.78,0,0,1,84
-7.71,2.04,-3.59,0,0,1,84
-8.83,2.62,-3.59,0,0,1,84
-7.88,3.34,-4.47,0,0,1,84
-7.32,3.24,-4.59,0,0,1,84
-8.03,2.74,-3.85,0,0,1,84
-11.96,1.99,-4.18,0,0,1,84
-13.59,1.73,-8.02,0,0,1,84
-10.32,0.48,-8.58,0,0,1,84
-7.62,0.52,-3.86,0,0,1,84
-6.89,2.66,-1.65,0,0,1,84
-6.79,4.33,-1.75,0,0,1,84
-7.57,3.52,-3.5,0,0,1,84
-8.55,0.93,-5.28,0,0,1,84
-8.94,-1.17,-6.51,0,0,1,84
-9.02,-1.42,-6.75,0,0,1,84
-8.35,0.09,-6.41,0,0,1,84
-8.12,1.36,-4.41,0,0,1,84
-8.25,1.56,-3.36,0,0,1,84
-8.7,0.78,-3.61,0,0,1,84
-8.72,-0.15,-4.39,0,0,1,84
-8.57,-0.94,-5.37,0,0,1,84
-8.12,-0.86,-5.91,0,0,1,84
-8.45,-0.24,-5.84,0,0,1,84
-8.16,1.14,-5.58,0,0,1,84
-8.28,1.85,-4.82,0,0,1,84
-8.07,1.74,-4.96,0,0,1,84
-7.85,2.01,-5.53,0,0,1,84
-8.43,1.68,-6.25,0,0,1,84
-8.41,1.13,-6.59,0,0,1,84
-8.27,0.75,-6.15,0,0,1,84
-7.98,0.51,-5.58,0,0,1,84
-7.92,0.4,-5.21,0,0,1,84
-7.99,0.58,-5.42,0,0,1,84
-8.52,0.63,-5.37,0,0,1,84
-8.5,0.8,-5.67,0,0,1,84
-8.51,0.34,-6.45,0,0,1,84
-8.28,0.09,-6.86,0,0,1,84
-8.76,-0.86,-6.36,0,0,1,84
-9.3,0.46,-2.14,0,0,1,84
-6.47,3.71,0.77,0,0,1,84
-7.55,3.65,-2.09,0,0,1,84
-8.96,0.4,-7.37,0,0,1,84
-9.64,-3.79,-8.14,0,0,1,84
-8.05,-3.95,-5.3,0,0,1,84
-7.79,-0.47,-2.89,0,0,1,84
-7.94,3.2,-1.53,0,0,1,84
-8.29,4.18,-1.1,0,0,1,84
-9.4,1.27,-3.14,0,0,1,84
-9.89,-0.72,-5.37,0,0,1,84
-9.87,0.07,-5.21,0,0,1,84
-9.79,0.62,-3.43,0,0,1,84
-9.1,0.72,-2.33,0,0,1,84
-8.06,-0.24,-2.33,0,0,1,84
-7.94,-1.39,-2.98,0,0,1,84
-8.94,-1.94,-3.33,0,0,1,84
-9.5,-0.74,-3.4,0,0,1,84
-10.25,1.47,-3.14,0,0,1,84
-11.35,3.38,-3.43,0,0,1,84
-12.07,3.57,-3.96,0,0,1,84
-11.54,2.47,-4.23,0,0,1,84
-10.72,1.42,-3.69,0,0,1,84
-9.79,0.88,-2.63,0,0,1,84
-8.97,0.53,-1.88,0,0,1,84
-8.25,0.23,-1.74,0,0,1,84
-7.55,-0.02,-1.8,0,0,1,84
-6.8,-0.03,-1.28,0,0,1,84
-6.99,0.27,-0.43,0,0,1,84
-7.66,1.15,-0.6,0,0,1,84
-8.87,1.49,-1.32,0,0,1,84
-10.25,1.16,-2.34,0,0,1,84
-8.57,-0.94,-5.37,0,0,1,85
-8.12,-0.86,-5.91,0,0,1,85
-8.45,-0.24,-5.84,0,0,1,85
-8.16,1.14,-5.58,0,0,1,85
-8.28,1.85,-4.82,0,0,1,85
-8.07,1.74,-4.96,0,0,1,85
-7.85,2.01,-5.53,0,0,1,85
-8.43,1.68,-6.25,0,0,1,85
-8.41,1.13,-6.59,0,0,1,85
-8.27,0.75,-6.15,0,0,1,85
-7.98,0.51,-5.58,0,0,1,85
-7.92,0.4,-5.21,0,0,1,85
-7.99,0.58,-5.42,0,0,1,85
-8.52,0.63,-5.37,0,0,1,85
-8.5,0.8,-5.67,0,0,1,85
-8.51,0.34,-6.45,0,0,1,85
-8.28,0.09,-6.86,0,0,1,85
-8.76,-0.86,-6.36,0,0,1,85
-9.3,0.46,-2.14,0,0,1,85
-6.47,3.71,0.77,0,0,1,85
-7.55,3.65,-2.09,0,0,1,85
-8.96,0.4,-7.37,0,0,1,85
-9.64,-3.79,-8.14,0,0,1,85
-8.05,-3.95,-5.3,0,0,1,85
-7.79,-0.47,-2.89,0,0,1,85
-7.94,3.2,-1.53,0,0,1,85
-8.29,4.18,-1.1,0,0,1,85
-9.4,1.27,-3.14,0,0,1,85
-9.89,-0.72,-5.37,0,0,1,85
-9.87,0.07,-5.21,0,0,1,85
-9.79,0.62,-3.43,0,0,1,85
-9.1,0.72,-2.33,0,0,1,85
-8.06,-0.24,-2.33,0,0,1,85
-7.94,-1.39,-2.98,0,0,1,85
-8.94,-1.94,-3.33,0,0,1,85
-9.5,-0.74,-3.4,0,0,1,85
-10.25,1.47,-3.14,0,0,1,85
-11.35,3.38,-3.43,0,0,1,85
-12.07,3.57,-3.96,0,0,1,85
-11.54,2.47,-4.23,0,0,1,85
-10.72,1.42,-3.69,0,0,1,85
-9.79,0.88,-2.63,0,0,1,85
-8.97,0.53,-1.88,0,0,1,85
-8.25,0.23,-1.74,0,0,1,85
-7.55,-0.02,-1.8,0,0,1,85
-6.8,-0.03,-1.28,0,0,1,85
-6.99,0.27,-0.43,0,0,1,85
-7.66,1.15,-0.6,0,0,1,85
-8.87,1.49,-1.32,0,0,1,85
-10.25,1.16,-2.34,0,0,1,85
-10.95,0.99,-3.85,0,0,1,85
-10.51,0.5,-3.79,0,0,1,85
-9.47,-0.29,-3.48,0,0,1,85
-8.16,-0.72,-3.23,0,0,1,85
-7.67,-0.96,-2.46,0,0,1,85
-7.39,-1.25,-2.34,0,0,1,85
-8.57,-0.81,-3.54,0,0,1,85
-11.0,0.26,-5.27,0,0,1,85
-10.6,1.86,-6.63,0,0,1,85
-8.63,2.31,-4.46,0,0,1,85
-5.93,2.62,-1.42,0,0,1,85
-6.66,2.47,-0.75,0,0,1,85
-9.22,1.51,-3.54,0,0,1,85
-10.51,0.35,-6.06,0,0,1,85
-9.95,-0.07,-6.88,0,0,1,85
-8.34,0.68,-5.7,0,0,1,85
-7.37,1.04,-3.86,0,0,1,85
-7.4,1.01,-3.86,0,0,1,85
-8.38,1.28,-5.33,0,0,1,85
-9.07,1.97,-6.11,0,0,1,85
-9.48,2.75,-6.48,0,0,1,85
-9.01,3.47,-6.63,0,0,1,85
-8.28,3.1,-5.85,0,0,1,85
-7.74,2.3,-5.41,0,0,1,85
-7.63,1.76,-5.28,0,0,1,85
-7.75,1.36,-5.43,0,0,1,85
-7.86,1.01,-5.25,0,0,1,85
-7.98,1.04,-5.15,0,0,1,85
-7.95,1.27,-5.15,0,0,1,85
-8.04,1.93,-5.09,0,0,1,85
-8.17,2.51,-4.91,0,0,1,85
-7.85,2.56,-5.02,0,0,1,85
-8.04,2.57,-5.08,0,0,1,85
-8.51,2.61,-5.13,0,0,1,85
-10.32,2.05,-4.17,0,0,1,85
-8.26,2.33,-2.47,0,0,1,85
-7.42,1.23,-2.63,0,0,1,85
-8.06,0.9,-5.36,0,0,1,85
-8.39,1.54,-6.62,0,0,1,85
-8.03,2.56,-6.21,0,0,1,85
-8.12,3.15,-5.56,0,0,1,85
-7.54,2.86,-5.2,0,0,1,85
-7.72,2.53,-5.27,0,0,1,85
-7.98,2.23,-5.19,0,0,1,85
-7.84,1.68,-5.6,0,0,1,85
-8.17,1.1,-5.77,0,0,1,85
-7.98,1.13,-5.87,0,0,1,85
-7.92,2.23,-5.26,0,0,1,85
-8.56,3.25,-4.83,0,0,1,85
-9.06,3.71,-5.06,0,0,1,85
-10.95,0.99,-3.85,0,0,1,86
-10.51,0.5,-3.79,0,0,1,86
-9.47,-0.29,-3.48,0,0,1,86
-8.16,-0.72,-3.23,0,0,1,86
-7.67,-0.96,-2.46,0,0,1,86
-7.39,-1.25,-2.34,0,0,1,86
-8.57,-0.81,-3.54,0,0,1,86
-11.0,0.26,-5.27,0,0,1,86
-10.6,1.86,-6.63,0,0,1,86
-8.63,2.31,-4.46,0,0,1,86
-5.93,2.62,-1.42,0,0,1,86
-6.66,2.47,-0.75,0,0,1,86
-9.22,1.51,-3.54,0,0,1,86
-10.51,0.35,-6.06,0,0,1,86
-9.95,-0.07,-6.88,0,0,1,86
-8.34,0.68,-5.7,0,0,1,86
-7.37,1.04,-3.86,0,0,1,86
-7.4,1.01,-3.86,0,0,1,86
-8.38,1.28,-5.33,0,0,1,86
-9.07,1.97,-6.11,0,0,1,86
-9.48,2.75,-6.48,0,0,1,86
-9.01,3.47,-6.63,0,0,1,86
-8.28,3.1,-5.85,0,0,1,86
-7.74,2.3,-5.41,0,0,1,86
-7.63,1.76,-5.28,0,0,1,86
-7.75,1.36,-5.43,0,0,1,86
-7.86,1.01,-5.25,0,0,1,86
-7.98,1.04,-5.15,0,0,1,86
-7.95,1.27,-5.15,0,0,1,86
-8.04,1.93,-5.09,0,0,1,86
-8.17,2.51,-4.91,0,0,1,86
-7.85,2.56,-5.02,0,0,1,86
-8.04,2.57,-5.08,0,0,1,86
-8.51,2.61,-5.13,0,0,1,86
-10.32,2.05,-4.17,0,0,1,86
-8.26,2.33,-2.47,0,0,1,86
-7.42,1.23,-2.63,0,0,1,86
-8.06,0.9,-5.36,0,0,1,86
-8.39,1.54,-6.62,0,0,1,86
-8.03,2.56,-6.21,0,0,1,86
-8.12,3.15,-5.56,0,0,1,86
-7.54,2.86,-5.2,0,0,1,86
-7.72,2.53,-5.27,0,0,1,86
-7.98,2.23,-5.19,0,0,1,86
-7.84,1.68,-5.6,0,0,1,86
-8.17,1.1,-5.77,0,0,1,86
-7.98,1.13,-5.87,0,0,1,86
-7.92,2.23,-5.26,0,0,1,86
-8.56,3.25,-4.83,0,0,1,86
-9.06,3.71,-5.06,0,0,1,86
-9.13,3.65,-5.67,0,0,1,86
-8.81,2.82,-5.7,0,0,1,86
-8.39,2.15,-5.48,0,0,1,86
-7.71,1.98,-5.61,0,0,1,86
-7.44,1.71,-5.32,0,0,1,86
-7.26,1.74,-5.18,0,0,1,86
-7.19,2.04,-4.9,0,0,1,86
-7.33,2.65,-5.14,0,0,1,86
-7.49,3.13,-5.23,0,0,1,86
-7.42,3.84,-5.19,0,0,1,86
-7.47,4.11,-5.41,0,0,1,86
-7.6,3.93,-5.7,0,0,1,86
-7.27,3.66,-5.38,0,0,1,86
-7.09,3.56,-5.07,0,0,1,86
-7.64,3.0,-5.01,0,0,1,86
-7.64,2.46,-4.91,0,0,1,86
-7.75,2.5,-4.83,0,0,1,86
-8.03,2.81,-5.07,0,0,1,86
-8.44,2.28,-5.46,0,0,1,86
-9.1,1.53,-5.47,0,0,1,86
-9.45,1.22,-4.61,0,0,1,86
-8.3,1.31,-3.99,0,0,1,86
-7.77,1.48,-4.18,0,0,1,86
-7.56,2.05,-4.93,0,0,1,86
-7.38,3.04,-5.64,0,0,1,86
-7.72,3.65,-5.8,0,0,1,86
-7.78,3.65,-5.27,0,0,1,86
-7.71,3.19,-4.61,0,0,1,86
-7.8,2.75,-4.2,0,0,1,86
-8.05,2.44,-4.56,0,0,1,86
-8.4,2.17,-5.04,0,0,1,86
-8.53,2.18,-5.43,0,0,1,86
-8.29,2.27,-5.6,0,0,1,86
-7.89,2.3,-5.65,0,0,1,86
-7.82,2.28,-5.38,0,0,1,86
-7.7,2.01,-4.72,0,0,1,86
-7.75,1.5,-4.03,0,0,1,86
-7.72,0.65,-3.69,0,0,1,86
-8.18,0.17,-3.47,0,0,1,86
-7.68,0.87,-2.89,0,0,1,86
-8.7,2.35,-2.93,0,0,1,86
-9.71,4.39,-4.3,0,0,1,86
-11.03,5.38,-7.33,0,0,1,86
-12.17,5.64,-9.33,0,0,1,86
-11.69,4.65,-8.57,0,0,1,86
-9.58,3.48,-5.53,0,0,1,86
-7.32,2.71,-2.72,0,0,1,86
-7.11,2.51,-1.57,0,0,1,86
-7.07,2.81,-2.13,0,0,1,86
-7.61,2.51,-3.77,0,0,1,86
-9.13,3.65,-5.67,0,0,1,87
-8.81,2.82,-5.7,0,0,1,87
-8.39,2.15,-5.48,0,0,1,87
-7.71,1.98,-5.61,0,0,1,87
-7.44,1.71,-5.32,0,0,1,87
-7.26,1.74,-5.18,0,0,1,87
-7.19,2.04,-4.9,0,0,1,87
-7.33,2.65,-5.14,0,0,1,87
-7.49,3.13,-5.23,0,0,1,87
-7.42,3.84,-5.19,0,0,1,87
-7.47,4.11,-5.41,0,0,1,87
-7.6,3.93,-5.7,0,0,1,87
-7.27,3.66,-5.38,0,0,1,87
-7.09,3.56,-5.07,0,0,1,87
-7.64,3.0,-5.01,0,0,1,87
-7.64,2.46,-4.91,0,0,1,87
-7.75,2.5,-4.83,0,0,1,87
-8.03,2.81,-5.07,0,0,1,87
-8.44,2.28,-5.46,0,0,1,87
-9.1,1.53,-5.47,0,0,1,87
-9.45,1.22,-4.61,0,0,1,87
-8.3,1.31,-3.99,0,0,1,87
-7.77,1.48,-4.18,0,0,1,87
-7.56,2.05,-4.93,0,0,1,87
-7.38,3.04,-5.64,0,0,1,87
-7.72,3.65,-5.8,0,0,1,87
-7.78,3.65,-5.27,0,0,1,87
-7.71,3.19,-4.61,0,0,1,87
-7.8,2.75,-4.2,0,0,1,87
-8.05,2.44,-4.56,0,0,1,87
-8.4,2.17,-5.04,0,0,1,87
-8.53,2.18,-5.43,0,0,1,87
-8.29,2.27,-5.6,0,0,1,87
-7.89,2.3,-5.65,0,0,1,87
-7.82,2.28,-5.38,0,0,1,87
-7.7,2.01,-4.72,0,0,1,87
-7.75,1.5,-4.03,0,0,1,87
-7.72,0.65,-3.69,0,0,1,87
-8.18,0.17,-3.47,0,0,1,87
-7.68,0.87,-2.89,0,0,1,87
-8.7,2.35,-2.93,0,0,1,87
-9.71,4.39,-4.3,0,0,1,87
-11.03,5.38,-7.33,0,0,1,87
-12.17,5.64,-9.33,0,0,1,87
-11.69,4.65,-8.57,0,0,1,87
-9.58,3.48,-5.53,0,0,1,87
-7.32,2.71,-2.72,0,0,1,87
-7.11,2.51,-1.57,0,0,1,87
-7.07,2.81,-2.13,0,0,1,87
-7.61,2.51,-3.77,0,0,1,87
-7.67,1.66,-4.02,0,0,1,87
-6.8,1.39,-3.05,0,0,1,87
-6.19,0.99,-2.04,0,0,1,87
-6.75,1.25,-2.21,0,0,1,87
-7.48,1.86,-3.31,0,0,1,87
-8.35,2.35,-4.22,0,0,1,87
-8.44,2.3,-4.64,0,0,1,87
-8.58,2.16,-5.03,0,0,1,87
-8.78,2.85,-4.82,0,0,1,87
-8.42,3.4,-4.95,0,0,1,87
-8.59,3.86,-5.45,0,0,1,87
-8.58,4.13,-5.69,0,0,1,87
-8.38,4.05,-5.34,0,0,1,87
-8.48,3.47,-5.38,0,0,1,87
-8.49,3.21,-5.28,0,0,1,87
-8.77,3.29,-4.91,0,0,1,87
-9.65,3.74,-4.46,0,0,1,87
-9.84,4.49,-5.04,0,0,1,87
-9.78,4.21,-6.18,0,0,1,87
-8.69,3.25,-5.27,0,0,1,87
-7.41,2.31,-3.12,0,0,1,87
-6.59,1.5,-1.14,0,0,1,87
-6.54,1.21,-1.15,0,0,1,87
-7.47,1.7,-1.86,0,0,1,87
-8.58,2.01,-1.75,0,0,1,87
