Accel_X,Accel_Y,Accel_Z,Fall_Indicator
-8.98,-2.78,-1.76, 0
-9.47,-3.23,-2.38, 0
-8.87,-4.39,-2.64, 0
-8.32,-5.10,-2.49, 0
-7.83,-5.09,-2.54, 0
-7.24,-4.47,-0.81, 0
-9.04,-3.54,-1.69, 0
-9.29,-3.21,-1.17, 0
-9.17,-3.68,-1.16, 0
-8.68,-4.68,-1.09, 0
-7.84,-4.55,-0.74, 0
-8.03,-4.60,-0.59, 0
-7.77,-4.58,-0.34, 0
-7.63,-4.99,-0.52, 0
-7.16,-5.22,-0.21, 0
-7.36,-5.43,-0.10, 0
-7.14,-5.65,-0.10, 0
-6.77,-5.61,0.44, 0
-6.97,-5.68,0.64, 0
-6.93,-6.05,0.40, 0
-6.68,-6.26,0.18, 0
-6.68,-6.46,0.59, 0
-6.76,-6.39,0.39, 0
-6.24,-6.24,0.71, 0
-5.91,-5.96,1.51, 0
-5.93,-5.87,1.62, 0
-6.11,-5.69,1.36, 0
-6.71,-5.66,1.29, 0
-6.79,-5.86,1.45, 0
-6.83,-6.64,1.55, 0
-6.35,-6.97,1.67, 0
-6.21,-7.21,2.06, 0
-6.20,-7.46,2.41, 0
-6.47,-7.22,2.24, 0
-6.84,-6.90,1.90, 0
-6.87,-6.81,2.43, 0
-6.14,-6.97,2.74, 0
-6.16,-7.45,2.55, 0
-6.59,-7.57,2.21, 0
-6.92,-7.32,2.16, 0
-6.85,-7.33,2.27, 0
-6.30,-7.72,2.82, 0
-6.40,-7.81,2.58, 0
-6.67,-7.28,2.09, 0
-6.79,-7.25,2.02, 0
-6.52,-7.63,1.86, 0
-6.26,-7.69,2.08, 0
-6.39,-7.46,2.26, 0
-6.76,-7.30,1.79, 0
-6.72,-7.33,1.68, 0
-6.41,-7.29,2.15, 0
-6.46,-6.94,1.90, 0
-6.66,-6.60,1.44, 0
-6.75,-6.50,1.62, 0
-6.56,-6.55,1.87, 0
-6.85,-6.91,1.70, 0
-6.84,-6.66,1.28, 0
-6.86,-6.57,1.33, 0
-6.77,-6.43,1.21, 0
-6.98,-6.31,1.14, 0
-6.99,-6.41,0.89, 0
-7.21,-5.99,0.52, 0
-6.97,-5.89,0.96, 0
-6.73,-5.75,1.08, 0
-7.00,-5.59,1.02, 0
-6.96,-5.48,0.55, 0
-7.55,-4.82,0.38, 0
-8.00,-4.39,0.48, 0
-8.20,-4.63,0.30, 0
-7.90,-4.62,-0.45, 0
-8.43,-4.46,-0.13, 0
-8.40,-4.27,-0.20, 0
-8.34,-3.95,-0.32, 0
-8.72,-3.60,-0.17, 0
-8.60,-3.26,-0.66, 0
-8.54,-3.53,-0.41, 0
-8.53,-3.46,-0.87, 0
-8.67,-3.30,-0.90, 0
-8.55,-2.54,-0.27, 0
-8.70,-1.71,-0.30, 0
-9.27,-0.97,-1.71, 0
-9.76,-0.73,-2.01, 0
-9.32,-0.69,-1.68, 0
-8.71,-0.43,-1.18, 0
-8.35,-0.23,-1.18, 0
-8.69,0.19,-1.97, 0
-9.38,0.81,-2.29, 0
-9.27,1.09,-2.16, 0
-9.23,1.66,-2.44, 0
-9.20,1.55,-2.69, 0
-9.41,1.32,-3.06, 0
-9.47,1.90,-3.16, 0
-9.51,2.38,-3.37, 0
-9.22,2.28,-3.29, 0
-9.23,2.07,-3.81, 0
-9.38,1.49,-4.55, 0
-8.44,1.28,-4.21, 0
-7.49,1.62,-3.66, 0
-13.16,-2.05,-7.27, 0
-17.38,-2.27,-10.30, 0
-12.84,-3.65,-8.82, 0
-9.41,-3.60,-3.65, 0
-8.33,-1.18,-3.07, 0
-7.44,2.05,-2.66, 0
-6.34,2.45,-1.00, 0
-6.19,1.38,-1.22, 0
-7.96,-0.42,-3.89, 0
-9.44,-1.79,-6.93, 0
-9.93,-1.83,-7.73, 0
-9.27,-0.98,-5.87, 0
-8.10,-0.17,-3.69, 0
-7.49,0.57,-3.26, 0
-7.41,0.08,-4.21, 0
-8.06,-0.40,-5.63, 0
-8.56,-0.90,-6.46, 0
-8.28,-0.25,-6.02, 0
-7.94,1.31,-4.97, 0
-8.02,2.45,-4.05, 0
-8.26,2.38,-4.28, 0
-8.51,1.54,-5.31, 0
-8.83,1.39,-5.71, 0
-8.63,1.68,-5.39, 0
-8.27,2.18,-4.95, 0
-8.15,2.30,-5.04, 0
-8.20,1.80,-5.14, 0
-7.93,1.74,-5.29, 0
-7.20,1.69,-5.19, 0
-7.00,1.73,-4.73, 0
-6.82,2.90,-4.59, 0
-6.80,3.70,-5.08, 0
-7.97,3.99,-5.71, 0
-8.92,3.81,-5.37, 0
-10.25,1.96,-2.71, 0
-8.57,1.48,-1.02, 0
-7.32,1.03,-2.98, 0
-7.96,-0.51,-6.49, 0
-9.02,-1.63,-7.45, 0
-9.70,-0.78,-6.51, 0
-10.41,2.00,-5.88, 0
-11.48,3.64,-5.60, 0
-11.41,2.32,-5.75, 0
-9.96,0.01,-5.44, 0
-9.00,0.03,-4.77, 0
-7.61,1.02,-3.64, 0
-6.75,1.47,-3.00, 0
-6.57,1.61,-2.55, 0
-7.29,1.06,-2.20, 0
-8.25,0.74,-2.44, 0
-8.94,1.20,-3.15, 0
-9.32,2.77,-4.24, 0
-10.05,3.90,-4.88, 0
-10.41,4.85,-5.07, 0
-9.81,4.57,-4.96, 0
-8.60,3.33,-3.88, 0
-7.57,2.32,-2.93, 0
-7.12,1.91,-2.69, 0
-7.07,2.24,-2.97, 0
-7.76,2.70,-3.22, 0
-7.61,3.04,-3.57, 0
-7.34,3.08,-3.52, 0
-7.73,3.33,-3.55, 0
-7.19,3.51,-3.70, 0
-7.40,3.94,-3.62, 0
-7.72,3.85,-3.66, 0
-8.43,3.38,-4.01, 0
-9.13,3.68,-4.86, 0
-11.16,3.60,-6.22, 0
-11.98,3.87,-8.04, 0
-11.63,3.40,-7.18, 0
-9.24,2.76,-5.16, 0
-8.41,2.34,-2.98, 0
-6.97,1.00,-1.73, 0
-6.70,-0.47,-1.77, 0
-7.20,-1.49,-2.28, 0
-8.57,-1.05,-3.48, 0
-9.82,0.02,-4.95, 0
-9.97,0.79,-6.17, 0
-9.09,0.86,-6.06, 0
-8.08,0.78,-4.73, 0
-7.64,0.30,-3.86, 0
-7.40,-0.07,-3.96, 0
-8.02,0.23,-5.03, 0
-8.82,1.23,-5.83, 0
-8.83,2.21,-5.68, 0
-8.15,2.63,-5.24, 0
-8.01,2.04,-4.96, 0
-8.03,1.56,-5.08, 0
-7.90,1.25,-5.25, 0
-7.98,1.31,-5.25, 0
-8.14,1.48,-5.25, 0
-8.03,1.95,-5.22, 0
-8.01,2.09,-5.56, 0
-8.09,2.32,-5.73, 0
-8.24,2.54,-5.65, 0
-8.12,2.60,-5.14, 0
-7.63,2.20,-5.12, 0
-7.63,1.77,-5.25, 0
-7.80,1.31,-5.67, 0
-8.01,1.16,-5.95, 0
-7.91,1.35,-5.74, 0
-7.67,1.51,-5.33, 0
-7.69,1.72,-5.16, 0
-7.59,2.11,-5.13, 0
-7.55,2.28,-5.49, 0
-7.65,1.87,-6.12, 0
-7.49,1.18,-6.99, 0
-7.67,0.90,-7.16, 0
-8.51,0.99,-5.56, 0
-9.09,2.27,-3.52, 0
-9.63,3.94,-3.80, 0
-10.50,2.56,-6.84, 0
-10.66,0.08,-8.26, 0
-9.92,-1.25,-8.40, 0
-9.08,-1.08,-6.35, 0
-6.82,0.70,-3.70, 0
-5.60,1.89,-2.06, 0
-5.76,1.87,-1.41, 0
-6.96,0.01,-1.84, 0
-8.26,-2.16,-3.13, 0
-8.87,-2.72,-4.10, 0
-9.92,-0.79,-4.89, 0
-10.88,3.33,-5.45, 0
-11.33,5.95,-5.86, 0
-10.42,6.13,-5.85, 0
-8.81,4.18,-5.07, 0
-7.72,1.80,-3.71, 0
-7.75,0.76,-3.48, 0
-8.40,1.20,-4.41, 0
-8.31,1.57,-4.99, 0
-8.28,0.91,-4.56, 0
-7.77,0.08,-3.94, 0
-6.57,0.18,-4.26, 0
-8.49,0.34,-4.99, 0
-7.71,2.56,-4.44, 0
-7.86,2.83,-3.88, 0
-7.70,3.07,-4.09, 0
-8.00,3.41,-4.61, 0
-7.66,3.55,-3.81, 0
-7.08,3.00,-3.32, 0
-7.39,2.47,-3.64, 0
-8.02,3.28,-4.11, 0
-7.88,4.33,-4.82, 0
-7.37,4.29,-4.61, 0
-9.10,2.61,-4.42, 0
-10.77,2.93,-7.51, 0
-13.80,0.27,-9.22, 0
-11.93,0.12,-10.17, 0
-7.26,0.43,-5.25, 0
-5.29,2.40,-0.11, 0
-6.69,3.51,0.45, 0
-8.35,2.02,-2.91, 0
-9.38,-0.97,-5.79, 0
-8.81,-2.22,-5.55, 0
-7.66,-1.09,-4.75, 0
-7.67,0.73,-5.01, 0
-8.33,1.65,-5.74, 0
-8.49,1.39,-5.69, 0
-8.41,1.03,-5.16, 0
-8.32,0.09,-5.24, 0
-8.17,-0.50,-5.13, 0
-8.42,-0.16,-5.07, 0
-8.52,0.63,-5.17, 0
-8.25,1.12,-5.10, 0
-8.39,0.82,-5.04, 0
-8.41,0.11,-5.38, 0
-8.43,-0.78,-5.60, 0
-8.85,-1.58,-5.32, 0
-8.51,-1.55,-4.76, 0
-7.99,-0.61,-4.16, 0
-8.04,0.17,-4.74, 0
-8.44,0.38,-6.18, 0
-8.67,-0.01,-6.73, 0
-8.07,-0.10,-6.06, 0
-7.84,0.17,-5.30, 0
-7.61,0.60,-5.29, 0
-7.57,1.05,-5.65, 0
-7.73,1.01,-5.72, 0
-7.73,0.58,-5.84, 0
-7.90,0.00,-5.91, 0
-7.99,-0.19,-5.92, 0
-8.15,0.34,-5.92, 0
-8.30,1.24,-5.72, 0
-8.00,1.89,-5.67, 0
-8.59,1.90,-5.81, 0
-8.25,1.63,-6.01, 0
-7.73,1.39,-5.82, 0
-7.96,1.39,-5.50, 0
-8.18,1.62,-5.58, 0
-8.20,1.78,-5.46, 0
-8.38,1.74,-4.99, 0
-8.26,1.68,-4.58, 0
-8.24,1.63,-4.63, 0
-8.62,1.54,-5.17, 0
-8.81,0.99,-4.85, 0
-8.13,1.17,-4.48, 0
-8.34,1.74,-3.84, 0
-9.26,0.73,-4.51, 0
-9.38,-1.96,-5.65, 0
-9.41,-4.25,-5.42, 0
-7.87,-5.03,-4.26, 0
-6.33,-3.38,-3.17, 0
-7.39,-0.25,-3.20, 0
-9.77,2.87,-4.53, 0
-10.79,5.09,-5.64, 0
-10.30,4.91,-6.02, 0
-9.88,3.01,-4.63, 0
-9.64,1.68,-3.53, 0
-9.52,1.89,-3.94, 0
-8.87,2.16,-4.65, 0
-7.48,2.66,-3.94, 0
-7.06,2.36,-2.63, 0
-6.54,2.66,-2.42, 0
-7.12,2.76,-2.85, 0
-7.80,2.77,-2.63, 0
-7.43,3.31,-2.33, 0
-7.70,2.90,-2.63, 0
-12.67,-0.28,-3.92, 0
-12.47,-0.86,-9.79, 0
-12.78,0.36,-12.33, 0
-8.31,1.94,-7.44, 0
-6.73,1.84,-2.08, 0
-4.61,0.45,2.82, 0
-7.37,-1.18,-0.96, 0
-8.85,-3.02,-7.06, 0
-9.12,-3.82,-10.54, 0
-9.02,-1.72,-8.49, 0
-7.83,2.55,-4.35, 0
-7.27,4.68,-2.12, 0
-7.85,3.93,-3.31, 0
-8.77,1.81,-5.39, 0
-9.05,0.53,-5.63, 0
-8.75,-0.22,-4.57, 0
-8.19,0.18,-3.43, 0
-8.07,0.86,-3.31, 0
-8.57,1.48,-4.32, 0
-8.75,1.74,-4.67, 0
-8.50,1.84,-4.53, 0
-8.26,1.69,-4.35, 0
-8.49,1.67,-4.46, 0
-8.94,1.32,-4.79, 0
-8.94,0.74,-4.90, 0
-8.70,0.08,-4.90, 0
-8.34,-0.44,-4.84, 0
-8.02,-0.76,-4.89, 0
-7.76,-0.52,-5.14, 0
-7.87,0.30,-5.24, 0
-8.15,0.57,-4.96, 0
-7.79,0.62,-5.07, 0
-6.96,-0.94,-5.54, 0
-6.47,-4.65,-4.79, 0
-8.38,-2.21,5.56, 0
-8.98,1.44,3.58, 0
-13.26,-1.25,-3.12, 0
-12.82,-2.93,-11.27, 0
-14.43,-1.70,-10.50, 0
-9.71,3.10,-4.95, 0
-8.39,6.11,-1.06, 0
-8.16,5.45,-0.74, 0
-7.52,1.46,-2.88, 0
-6.61,-2.05,-3.27, 0
-4.23,-2.56,0.21, 0
-3.57,-1.68,0.57, 0
-4.90,0.09,0.25, 0
-6.74,1.84,-0.52, 0
-7.63,2.50,-1.94, 0
-7.48,1.84,-3.36, 0
-10.44,-4.54,-1.39, 0
-8.31,-1.90,-3.84, 0
-9.76,0.20,-3.99, 0
-10.32,1.11,-1.29, 0
-8.87,3.46,-0.91, 0
-6.25,3.86,-0.58, 0
-5.91,0.29,0.65, 0
-8.96,-2.29,-0.83, 0
-9.52,-1.05,-2.97, 0
-8.38,0.34,-3.13, 0
-7.69,0.97,-1.88, 0
-7.70,1.78,-0.75, 0
-8.19,1.79,-0.79, 0
-8.60,0.64,-0.98, 0
-8.38,0.15,0.36, 0
-9.07,1.14,0.07, 0
-10.83,4.10,-1.20, 0
-15.70,7.32,-2.31, 0
-16.62,9.33,-3.19, 0
-15.13,7.60,-3.67, 0
-14.39,6.39,-3.97, 0
-13.58,3.76,-4.30, 0
-14.02,3.88,-4.72, 0
-12.65,4.19,-5.44, 0
-10.37,2.70,-4.11, 0
-8.59,0.64,-1.37, 0
-6.27,1.35,-1.67, 0
-6.49,2.93,-1.73, 0
-6.32,3.21,-2.64, 0
-6.89,3.12,-3.09, 0
-8.33,3.08,-5.20, 0
-8.53,3.73,-4.25, 0
-7.98,2.81,-2.03, 0
-8.24,2.34,-2.13, 0
-8.38,2.48,-2.89, 0
-9.53,3.28,-3.37, 0
-9.78,4.06,-3.25, 0
-10.23,3.79,-3.65, 0
-9.61,3.80,-3.61, 0
-9.13,3.95,-3.64, 0
-8.71,3.91,-3.63, 0
-8.44,3.70,-3.35, 0
-8.22,3.46,-3.35, 0
-8.48,3.15,-3.53, 0
-8.37,3.15,-3.27, 0
-8.31,3.47,-3.50, 0
-8.48,3.41,-3.28, 0
-8.43,3.35,-3.19, 0
-8.26,3.25,-2.89, 0
-8.69,3.23,-3.25, 0
-8.82,3.45,-3.49, 0
-8.82,3.56,-3.53, 0
-8.56,3.33,-3.09, 0
-8.69,3.21,-3.33, 0
-8.69,3.15,-3.42, 0
-8.63,3.10,-3.45, 0
-8.68,3.16,-3.46, 0
-8.56,3.29,-3.31, 0
-8.49,3.32,-3.26, 0
-8.61,3.56,-3.34, 0
-8.60,3.54,-3.25, 0
-8.62,3.78,-3.31, 0
-8.70,3.83,-3.34, 0
-8.79,3.30,-3.42, 0
-8.88,3.20,-3.43, 0
-9.02,2.75,-3.30, 0
-8.92,3.13,-3.28, 0
-8.84,3.25,-3.09, 0
-8.76,3.13,-3.01, 0
-6.91,1.24,-4.07, 0
-8.75,2.94,-2.80, 0
-9.09,2.51,-4.01, 0
-9.14,3.30,-3.43, 0
-8.75,3.48,-2.79, 0
-8.65,3.48,-3.32, 0
-8.71,3.11,-3.06, 0
-8.94,3.37,-2.54, 0
-9.13,3.41,-2.56, 0
-9.30,3.24,-2.23, 0
-9.68,2.80,-2.51, 0
-9.08,2.99,-2.40, 0
-9.21,2.72,-1.33, 0
-9.25,2.31,-1.64, 0
-10.17,1.84,-2.56, 0
-10.49,1.67,-2.77, 0
-10.69,1.50,-2.36, 0
-10.22,1.12,-1.95, 0
-10.44,0.78,-2.24, 0
-12.45,1.79,-3.61, 0
-10.44,1.37,-2.77, 0
-9.30,0.30,-1.29, 0
-9.65,-0.20,-1.36, 0
-12.52,0.77,-3.66, 0
-12.34,0.56,-4.39, 0
-11.07,0.30,-3.01, 0
-10.05,-0.34,-2.19, 0
-9.57,-1.11,-1.92, 0
-10.20,-1.40,-2.42, 0
-10.82,-0.70,-3.66, 0
-10.20,-0.68,-3.11, 0
-9.81,-0.35,-2.39, 0
-9.67,-0.38,-2.41, 0
-9.66,-0.52,-2.94, 0
-9.35,-1.23,-3.58, 0
-9.44,-1.21,-3.37, 0
-8.53,-1.32,-2.81, 0
-7.80,-1.09,-2.42, 0
-7.02,-0.73,-2.02, 0
-6.79,-0.66,-1.95, 0
-6.61,-0.58,-1.98, 0
-6.76,-0.80,-2.48, 0
-7.22,-0.66,-2.68, 0
-7.97,-0.76,-3.02, 0
-8.49,-0.44,-3.63, 0
-9.01,-0.04,-3.88, 0
-8.94,0.12,-4.19, 0
-8.82,0.01,-4.49, 0
-8.58,-0.29,-4.71, 0
-7.70,-0.71,-4.36, 0
-6.80,-1.05,-3.94, 0
-6.23,-0.91,-3.33, 0
-6.04,-0.57,-2.84, 0
-6.17,-0.33,-2.62, 0
-6.78,-0.25,-2.57, 0
-7.56,-0.91,-3.09, 0
-8.69,-1.14,-3.81, 0
-9.20,-0.59,-4.95, 0
-9.26,-0.33,-5.45, 0
-9.12,0.37,-5.98, 0
-9.29,1.21,-6.36, 0
-9.28,1.57,-6.64, 0
-9.57,1.21,-6.45, 0
-9.20,0.86,-6.10, 0
-8.13,0.49,-5.59, 0
-7.71,0.30,-5.04, 0
-7.13,0.20,-5.06, 0
-7.41,-0.15,-5.25, 0
-7.91,-0.16,-5.94, 0
-7.90,0.12,-6.14, 0
-7.80,0.53,-5.85, 0
-7.79,1.27,-6.00, 0
-7.90,1.94,-6.45, 0
-7.91,2.22,-6.53, 0
-7.88,2.24,-6.16, 0
-8.05,2.15,-5.86, 0
-8.62,1.04,-4.73, 0
-8.67,0.93,-3.73, 0
-8.20,1.56,-2.99, 0
-8.27,1.35,-3.79, 0
-8.94,0.34,-4.50, 0
-8.97,-1.00,-4.77, 0
-9.10,-0.38,-5.65, 0
-9.93,1.20,-5.54, 0
-10.13,2.65,-3.91, 0
-9.82,2.74,-2.54, 0
-10.08,2.20,-2.62, 0
-9.81,2.19,-3.75, 0
-9.03,2.34,-4.08, 0
-8.18,2.49,-3.19, 0
-7.61,2.52,-2.16, 0
-7.81,2.15,-1.41, 0
-7.91,2.19,-1.91, 0
-8.26,2.33,-2.76, 0
-8.50,2.54,-3.19, 0
-8.55,2.70,-3.15, 0
-8.91,2.72,-2.92, 0
-9.24,2.89,-2.91, 0
-9.20,2.66,-2.91, 0
-8.78,2.29,-2.78, 0
-8.52,1.90,-2.15, 0
-8.29,1.84,-1.63, 0
-8.28,2.10,-1.77, 0
-8.43,2.38,-2.31, 0
-8.38,2.50,-2.42, 0
-8.30,2.54,-2.24, 0
-8.42,2.58,-2.15, 0
-8.35,2.58,-2.48, 0
-8.48,2.51,-2.19, 0
-8.70,2.39,-2.27, 0
-9.22,1.68,-2.74, 0
-9.16,0.61,-3.38, 0
-9.20,0.34,-3.31, 0
-9.55,0.63,-4.11, 0
-10.55,0.62,-5.81, 0
-13.23,1.40,-7.83, 0
-11.82,3.24,-7.17, 0
-7.69,2.94,-1.85, 0
-5.98,1.89,0.50, 0
-7.18,1.20,-2.31, 0
-8.70,0.88,-5.21, 0
-9.09,0.99,-6.11, 0
-9.28,2.07,-5.33, 0
-8.26,2.82,-4.97, 0
-7.78,3.15,-4.80, 0
-7.84,3.20,-4.52, 0
-7.81,3.26,-4.71, 0
-7.74,2.42,-5.12, 0
-7.89,1.75,-5.78, 0
-8.23,0.34,-6.00, 0
-8.21,0.06,-5.42, 0
-7.59,0.70,-5.02, 0
-7.96,1.88,-5.01, 0
-7.89,1.95,-5.89, 0
-8.20,1.85,-6.03, 0
-8.26,2.40,-5.80, 0
-8.15,2.56,-5.28, 0
-8.04,2.17,-5.35, 0
-7.97,2.08,-5.45, 0
-7.99,2.33,-5.51, 0
-8.03,2.94,-5.51, 0
-8.07,2.84,-5.37, 0
-8.02,2.40,-5.45, 0
-7.85,2.17,-5.73, 0
-7.70,1.97,-6.08, 0
-7.85,1.94,-5.59, 0
-7.88,2.38,-4.91, 0
-8.31,2.56,-4.39, 0
-8.40,2.67,-4.13, 0
-8.38,2.31,-4.44, 0
-8.26,1.96,-5.45, 0
-8.46,1.94,-6.03, 0
-8.03,2.05,-5.80, 0
-7.62,2.52,-5.07, 0
-7.65,3.06,-4.77, 0
-8.08,2.95,-5.32, 0
-8.59,2.32,-5.74, 0
-8.45,1.79,-5.53, 0
-8.34,1.47,-5.18, 0
-8.03,1.40,-4.86, 0
-7.89,1.48,-4.99, 0
-7.77,2.02,-5.22, 0
-7.81,2.70,-5.28, 0
-8.08,2.85,-5.52, 0
-7.93,2.51,-5.38, 0
-7.95,2.20,-5.17, 0
-7.84,1.90,-5.05, 0
-7.87,1.90,-5.16, 0
-8.04,1.99,-5.39, 0
-8.16,2.14,-5.39, 0
-8.05,2.17,-5.48, 0
-8.13,2.00,-5.47, 0
-8.21,1.73,-5.48, 0
-8.28,1.57,-5.61, 0
-8.30,1.41,-5.52, 0
-8.34,1.44,-5.46, 0
-8.43,1.42,-5.23, 0
-8.33,1.54,-5.25, 0
-8.19,1.46,-5.15, 0
-8.16,1.51,-5.10, 0
-8.27,1.65,-5.13, 0
-8.07,1.72,-5.11, 0
-8.19,1.76,-5.05, 0
-8.24,1.88,-5.07, 0
-8.27,1.95,-5.03, 0
-8.23,1.93,-5.04, 0
-8.19,1.85,-5.11, 0
-8.16,1.82,-5.09, 0
-8.19,1.82,-5.09, 0
-8.13,1.78,-5.06, 0
-8.10,1.69,-5.00, 0
-8.20,1.65,-4.86, 0
-8.23,1.64,-4.82, 0
-8.19,1.62,-4.82, 0
-8.36,1.60,-5.05, 0
-8.43,1.76,-5.35, 0
-8.34,1.78,-5.23, 0
-8.33,1.58,-4.98, 0
-8.02,1.66,-4.91, 0
-8.20,1.91,-4.95, 0
-8.24,2.05,-4.95, 0
-8.25,2.02,-4.95, 0
-8.30,1.87,-4.95, 0
-8.26,1.79,-5.08, 0
-8.36,1.73,-5.09, 0
-8.31,1.68,-5.08, 0
-8.26,1.66,-5.05, 0
-8.25,1.72,-5.09, 0
-8.34,1.68,-5.09, 0
-8.27,1.70,-5.15, 0
-8.24,1.81,-5.05, 0
-8.27,1.94,-5.05, 0
-8.22,1.91,-5.13, 0
-8.26,1.77,-5.06, 0
-8.22,1.66,-5.10, 0
-8.24,1.76,-5.15, 0
-8.28,1.82,-5.05, 0
-8.24,1.73,-5.02, 0
-8.23,1.70,-4.96, 0
-8.24,1.68,-5.02, 0
-8.30,1.71,-5.08, 0
-8.24,1.68,-5.05, 0
-8.33,1.65,-5.00, 0
-8.32,1.64,-5.10, 0
-8.26,1.57,-5.13, 0
-8.25,1.76,-4.93, 0
-8.24,1.87,-4.96, 0
-8.25,1.79,-4.95, 0
-8.31,1.68,-5.01, 0
-8.25,1.67,-5.04, 0
-8.32,1.88,-5.06, 0
-8.33,1.84,-4.99, 0
-8.23,1.71,-4.92, 0
-8.21,1.73,-4.89, 0
-8.26,1.77,-4.93, 0
-8.35,1.79,-4.97, 0
-8.36,1.73,-5.02, 0
-8.26,1.68,-4.96, 0
-8.26,1.77,-4.86, 0
-8.25,1.72,-4.92, 0
-8.26,1.62,-4.91, 0
-8.33,1.57,-4.93, 0
-8.23,1.63,-4.91, 0
-8.30,1.70,-4.88, 0
-8.33,1.66,-4.91, 0
-8.38,1.62,-5.00, 0
-8.31,1.56,-5.06, 0
-8.36,1.60,-4.93, 0
-8.32,1.66,-4.84, 0
-8.37,1.67,-4.91, 0
-8.35,1.67,-5.09, 0
-8.36,1.66,-4.89, 0
-8.35,1.82,-4.84, 0
-8.32,1.74,-5.01, 0
-8.36,1.58,-5.10, 0
-8.34,1.60,-4.94, 0
-8.28,1.72,-4.85, 0
-8.18,1.66,-4.90, 0
-8.21,1.56,-5.02, 0
-8.25,1.65,-5.15, 0
-8.28,1.77,-5.23, 0
-8.20,1.69,-5.05, 0
-8.07,1.56,-4.92, 0
-8.11,1.57,-4.96, 0
-8.25,1.53,-5.07, 0
-8.15,1.61,-5.14, 0
-8.26,1.84,-5.09, 0
-8.24,1.89,-4.85, 0
-8.22,1.96,-5.03, 0
-8.38,1.93,-5.10, 0
-8.37,1.64,-5.11, 0
-8.38,1.33,-5.32, 0
-8.29,1.20,-5.11, 0
-8.23,1.34,-4.92, 0
-8.38,1.59,-4.97, 0
-8.35,1.49,-5.06, 0
-8.22,1.60,-4.94, 0
-8.32,1.63,-4.91, 0
-8.45,1.68,-5.01, 0
-8.43,1.49,-5.21, 0
-8.37,1.42,-5.23, 0
-8.25,1.43,-4.96, 0
-8.28,1.49,-4.91, 0
-8.39,1.43,-5.03, 0
-8.38,1.14,-5.23, 0
-8.35,0.93,-5.20, 0
-8.36,0.84,-5.13, 0
-8.35,0.85,-4.87, 0
-8.37,0.86,-4.97, 0
-8.36,0.73,-5.13, 0
-8.38,0.80,-5.03, 0
-8.30,0.92,-5.00, 0
-8.36,1.15,-4.91, 0
-8.46,1.14,-4.85, 0
-8.49,1.19,-4.75, 0
-8.54,1.23,-4.78, 0
-8.57,1.47,-4.90, 0
-8.76,1.72,-4.96, 0
-8.97,1.85,-4.79, 0
-9.03,1.70,-4.62, 0
-8.91,1.44,-4.70, 0
-8.93,1.01,-4.71, 0
-8.57,0.92,-4.49, 0
-8.64,0.88,-4.21, 0
-8.68,1.03,-4.25, 0
-8.78,1.14,-4.27, 0
-8.71,1.09,-4.13, 0
-8.65,1.35,-4.05, 0
-8.57,1.41,-4.28, 0
-8.77,1.45,-4.32, 0
-8.70,1.53,-4.09, 0
-8.47,1.80,-3.82, 0
-8.65,2.05,-3.89, 0
-8.92,2.28,-4.23, 0
-9.22,2.33,-4.45, 0
-9.40,2.17,-4.57, 0
-9.07,2.17,-4.50, 0
-8.81,2.05,-4.37, 0
-8.75,2.06,-3.94, 0
-8.54,2.45,-3.80, 0
-8.55,2.66,-3.73, 0
-8.64,2.63,-3.73, 0
-8.50,2.38,-3.60, 0
-8.33,2.37,-3.35, 0
-8.55,2.48,-3.34, 0
-8.45,2.43,-3.46, 0
-8.56,2.35,-3.37, 0
-8.60,2.30,-3.35, 0
-8.42,2.39,-3.44, 0
-8.23,2.40,-3.07, 0
-8.16,2.53,-2.59, 0
-8.29,2.84,-2.60, 0
-8.36,3.23,-2.80, 0
-8.49,3.52,-2.66, 0
-8.70,3.65,-2.65, 0
-8.77,3.72,-2.91, 0
-8.83,3.34,-2.91, 0
-8.68,2.86,-2.91, 0
-8.77,2.38,-2.90, 0
-8.49,1.84,-2.60, 0
-8.46,1.81,-2.65, 0
-8.54,1.96,-2.69, 0
-8.65,1.94,-3.11, 0
-8.73,1.85,-3.25, 0
-8.70,1.93,-3.06, 0
-8.71,2.32,-2.85, 0
-8.83,2.56,-2.83, 0
-8.45,2.93,-2.77, 0
-8.61,2.80,-2.83, 0
-8.78,2.83,-3.19, 0
-9.03,3.10,-3.55, 0
-9.30,2.92,-3.43, 0
-9.19,2.04,-3.40, 0
-8.88,1.55,-3.20, 0
-8.90,1.33,-3.39, 0
-10.40,1.72,-3.82, 0
-11.80,1.76,-5.73, 0
-11.45,1.07,-6.58, 0
-9.68,0.32,-4.07, 0
-7.84,0.56,-1.76, 0
-7.49,1.37,-1.08, 0
-8.36,1.38,-2.95, 0
-8.46,0.52,-4.93, 0
-9.16,-0.56,-5.34, 0
-8.67,-0.90,-4.45, 0
-8.27,-0.40,-4.19, 0
-8.48,-0.01,-4.10, 0
-8.54,-0.24,-4.68, 0
-8.07,-1.00,-5.54, 0
-7.76,-1.43,-6.22, 0
-7.99,-1.26,-6.48, 0
-7.97,-0.54,-5.81, 0
-8.26,0.45,-5.65, 0
-8.07,1.17,-5.74, 0
-8.18,1.53,-5.90, 0
-8.46,1.50,-5.68, 0
-8.43,1.44,-5.34, 0
-8.19,2.07,-5.17, 0
-8.20,2.51,-5.04, 0
