Accel_X,Accel_Y,Accel_Z,Fall_Indicator
-8.20,-1.66,-1.59, 0
-8.67,0.31,-0.92, 0
-8.33,-0.22,-1.57, 0
-7.40,-1.31,-2.49, 0
-8.70,-2.16,-4.77, 0
-10.78,-1.43,-5.81, 0
-11.20,-1.12,-5.83, 0
-10.07,-1.69,-5.50, 0
-9.30,-1.81,-5.21, 0
-8.95,-1.17,-5.05, 0
-7.93,0.92,-3.97, 0
-8.00,0.96,-3.76, 0
-7.48,0.84,-4.12, 0
-7.72,-0.49,-5.05, 0
-8.58,-1.00,-5.63, 0
-8.44,-0.22,-5.32, 0
-8.49,0.90,-5.02, 0
-8.30,1.42,-4.99, 0
-9.11,1.45,-5.67, 0
-10.92,2.34,-6.73, 0
-11.21,2.25,-7.05, 0
-9.31,0.64,-5.76, 0
-7.58,-0.63,-4.51, 0
-7.26,-0.72,-4.53, 0
-7.37,-0.57,-4.49, 0
-7.62,-0.68,-4.97, 0
-8.05,-0.34,-5.16, 0
-8.57,0.44,-5.46, 0
-8.73,0.79,-5.23, 0
-8.94,0.50,-5.43, 0
-8.77,0.18,-5.25, 0
-8.60,-0.20,-5.36, 0
-8.41,-0.52,-5.56, 0
-8.42,-0.46,-5.50, 0
-8.27,-0.32,-5.47, 0
-7.94,-0.52,-5.44, 0
-7.91,-0.84,-5.45, 0
-7.75,-0.93,-5.51, 0
-7.86,-0.84,-5.44, 0
-7.78,-0.75,-5.70, 0
-8.04,-1.33,-5.67, 0
-8.44,-1.30,-5.63, 0
-8.72,-0.49,-5.07, 0
-8.67,-0.46,-4.90, 0
-8.23,-0.49,-4.78, 0
-8.15,-1.57,-5.01, 0
-7.82,-2.00,-4.69, 0
-7.94,-1.66,-4.39, 0
-8.38,-1.24,-4.04, 0
-8.46,-0.64,-3.99, 0
-8.74,-0.67,-4.51, 0
-9.05,-0.87,-5.13, 0
-9.06,-0.75,-5.28, 0
-8.95,-0.54,-4.82, 0
-9.22,-0.24,-4.71, 0
-9.26,0.04,-4.62, 0
-9.10,0.17,-4.66, 0
-8.93,0.11,-4.75, 0
-8.81,0.01,-4.86, 0
-8.75,-0.00,-5.05, 0
-8.48,-0.07,-4.90, 0
-8.45,-0.15,-4.59, 0
-8.38,-0.20,-4.45, 0
-8.46,-0.29,-4.61, 0
-8.44,-0.30,-4.74, 0
-8.50,-0.07,-4.87, 0
-8.46,-0.19,-4.96, 0
-8.53,-0.15,-4.86, 0
-8.42,-0.24,-4.73, 0
-8.38,-0.26,-4.62, 0
-8.36,-0.28,-4.54, 0
-8.64,-0.02,-4.65, 0
-8.67,0.05,-4.74, 0
-8.58,0.01,-4.66, 0
-8.56,-0.07,-4.63, 0
-8.62,-0.03,-4.72, 0
-8.65,-0.04,-4.86, 0
-8.60,0.25,-4.71, 0
-8.73,0.34,-4.66, 0
-8.61,0.02,-4.59, 0
-8.55,-0.08,-4.67, 0
-8.57,0.00,-4.74, 0
-8.64,0.03,-4.75, 0
-8.59,0.07,-4.76, 0
-8.77,0.19,-4.80, 0
-8.81,0.29,-4.78, 0
-8.94,0.22,-4.82, 0
-8.85,0.17,-5.02, 0
-8.67,0.23,-4.69, 0
-8.58,0.38,-4.45, 0
-8.62,0.25,-4.61, 0
-8.82,0.16,-4.78, 0
-8.72,0.05,-4.83, 0
-8.54,0.15,-4.65, 0
-8.53,0.33,-4.50, 0
-8.57,0.41,-4.62, 0
-8.71,0.42,-4.63, 0
-8.84,0.38,-4.69, 0
-8.90,0.32,-4.59, 0
-8.64,0.24,-4.49, 0
-8.64,0.23,-4.68, 0
-8.73,0.26,-4.65, 0
-8.97,0.75,-4.59, 0
-8.96,0.66,-4.51, 0
-8.73,0.59,-4.42, 0
-8.68,0.67,-4.53, 0
-8.59,0.59,-4.40, 0
-8.66,0.43,-4.46, 0
-8.88,0.28,-4.56, 0
-8.61,0.36,-4.57, 0
-8.83,0.49,-4.50, 0
-8.61,0.77,-4.23, 0
-8.76,0.51,-4.25, 0
-8.77,0.39,-4.28, 0
-8.87,0.34,-4.33, 0
-8.82,0.44,-4.19, 0
-8.83,0.43,-4.11, 0
-8.75,0.65,-4.13, 0
-8.85,0.85,-4.17, 0
-8.90,0.80,-4.19, 0
-8.97,0.68,-4.26, 0
-8.95,0.32,-4.36, 0
-8.96,0.06,-4.20, 0
-8.77,0.13,-4.02, 0
-8.45,0.16,-4.05, 0
-8.51,0.07,-4.28, 0
-8.72,-0.25,-4.58, 0
-8.87,-0.58,-4.65, 0
-8.67,-0.27,-4.20, 0
-8.56,0.30,-3.72, 0
-8.57,0.33,-3.85, 0
-8.64,0.10,-4.08, 0
-8.80,0.27,-4.33, 0
-8.93,0.13,-4.54, 0
-8.65,0.11,-4.31, 0
-8.68,0.33,-4.10, 0
-8.55,0.42,-3.99, 0
-8.68,0.50,-4.10, 0
-8.71,0.52,-4.23, 0
-8.65,0.46,-4.22, 0
-8.70,0.63,-4.11, 0
-8.71,0.62,-4.25, 0
-8.43,0.20,-4.28, 0
-8.33,0.11,-4.18, 0
-8.49,0.19,-4.27, 0
-8.65,0.01,-4.41, 0
-8.67,0.31,-4.47, 0
-8.82,0.57,-4.55, 0
-8.74,0.70,-4.72, 0
-8.46,0.24,-4.78, 0
-8.67,0.07,-4.80, 0
-9.05,0.50,-4.74, 0
-8.95,0.77,-4.73, 0
-8.66,0.51,-4.78, 0
-8.54,0.23,-4.86, 0
-8.32,-0.17,-4.66, 0
-8.40,-0.21,-4.52, 0
-8.69,0.10,-4.56, 0
-8.76,0.64,-4.62, 0
-8.50,0.49,-4.84, 0
-8.33,0.06,-4.96, 0
-8.39,-0.17,-5.06, 0
-8.64,-0.07,-4.98, 0
-8.76,-0.02,-4.88, 0
-8.73,0.00,-4.94, 0
-8.79,0.15,-4.89, 0
-8.65,0.29,-4.83, 0
-8.52,0.16,-4.71, 0
-8.51,0.21,-4.79, 0
-8.56,-0.18,-5.02, 0
-8.41,0.06,-4.91, 0
-8.39,0.03,-5.03, 0
-8.46,-0.04,-4.98, 0
-8.32,-0.03,-4.81, 0
-8.37,-0.11,-4.73, 0
-8.32,-0.74,-5.02, 0
-7.90,-0.89,-5.07, 0
-8.02,-0.73,-5.11, 0
-7.91,-0.83,-5.07, 0
-8.09,-0.95,-5.18, 0
-8.14,-0.94,-5.10, 0
-8.10,-1.19,-5.20, 0
-8.03,-1.60,-5.56, 0
-7.92,-1.26,-5.08, 0
-7.78,-0.78,-4.68, 0
-7.70,-0.55,-4.86, 0
-7.75,-0.48,-5.17, 0
-7.24,-0.62,-5.09, 0
-7.33,-0.91,-5.02, 0
-7.45,-0.61,-4.72, 0
-7.57,0.17,-4.98, 0
-7.82,0.46,-5.07, 0
-7.21,0.86,-4.54, 0
-7.36,0.42,-4.74, 0
-7.72,0.49,-4.68, 1
-6.22,0.34,-3.94, 1
-7.43,0.51,-3.50, 1
-8.55,2.31,-3.95, 1
-8.76,2.85,-2.85, 0
-6.93,-1.83,-8.97, 0
-8.58,-4.22,-9.27, 0
-8.18,-1.71,-4.83, 0
-7.95,0.85,-3.62, 0
-8.27,1.63,-4.09, 0
-7.85,-0.21,-4.83, 0
-6.00,-2.83,-4.91, 0
-5.50,-3.53,-2.96, 0
-7.39,-3.33,-3.88, 0
-9.00,-2.03,-5.73, 0
-9.37,-0.58,-5.33, 0
-9.82,0.74,-5.33, 0
-9.41,0.41,-4.74, 0
-9.39,-1.15,-4.69, 0
-9.56,-1.56,-5.10, 0
-10.72,-0.23,-5.50, 0
-9.42,1.24,-6.62, 0
-8.76,1.35,-6.01, 0
-7.33,1.30,-2.40, 0
-6.57,-0.12,0.14, 0
-4.39,1.78,5.86, 0
-1.32,5.04,11.32, 0
7.20,-3.02,11.86, 0
10.91,-14.80,-1.02, 0
6.24,-18.92,-2.85, 0
15.75,-19.62,2.08, 0
12.98,-19.62,-6.21, 0
5.24,-19.62,3.09, 0
10.64,-11.21,13.27, 0
8.13,-9.59,19.62, 0
4.40,-10.07,19.62, 0
-0.43,-13.73,19.62, 0
-3.12,-13.21,15.39, 0
-8.67,-1.30,19.13, 0
-13.88,4.83,15.29, 0
-10.43,7.41,12.09, 0
-3.61,1.50,12.17, 0
0.03,-7.10,11.77, 0
-1.93,-9.27,7.86, 0
-4.99,-7.46,4.85, 0
-5.41,-4.20,1.88, 0
-6.18,-0.44,-0.24, 0
-6.07,0.11,0.94, 0
-3.37,-0.99,1.64, 0
-3.10,-3.73,2.77, 0
-3.53,-5.86,2.42, 0
-3.94,-6.96,0.97, 0
-3.58,-6.49,1.23, 0
-3.11,-5.45,2.92, 0
-2.46,-4.31,3.96, 0
-3.61,-4.21,4.64, 0
-4.64,-4.67,4.64, 0
-5.37,-5.69,4.99, 0
-4.38,-6.71,6.09, 0
-3.44,-7.36,7.11, 0
-3.64,-8.12,7.53, 0
-4.18,-7.98,7.25, 0
-5.26,-7.19,7.28, 0
-5.32,-6.98,7.47, 0
-4.38,-7.19,7.54, 0
-3.57,-7.53,8.15, 0
-3.57,-7.02,7.86, 0
-4.53,-6.04,7.04, 0
-4.40,-5.54,6.77, 0
-3.64,-5.65,6.74, 0
-3.31,-5.95,6.33, 0
-3.46,-6.15,6.03, 0
-3.46,-6.20,6.09, 0
-3.40,-6.46,5.82, 0
-3.57,-6.47,5.13, 0
-3.69,-6.25,4.98, 0
-3.57,-6.11,5.45, 0
-3.41,-6.10,5.45, 0
-3.55,-6.56,5.22, 0
-3.54,-7.01,5.27, 0
-3.44,-7.18,5.37, 0
-3.73,-6.98,5.08, 0
-4.06,-6.78,5.12, 0
-3.86,-6.75,5.70, 0
-3.67,-6.79,5.93, 0
-3.70,-7.01,5.91, 0
-3.66,-7.23,5.75, 0
-3.56,-7.29,5.96, 0
-3.65,-7.20,6.13, 0
-3.74,-7.23,5.97, 0
-3.48,-7.34,5.86, 0
-3.41,-7.08,5.85, 0
-3.48,-7.10,5.64, 0
-3.37,-7.11,5.51, 0
-3.33,-7.00,5.45, 0
-3.13,-6.96,5.51, 0
-3.19,-7.02,5.45, 0
-3.27,-6.92,5.34, 0
-3.57,-6.81,5.01, 0
-3.59,-6.78,5.01, 0
-3.26,-7.06,5.69, 0
-2.83,-7.26,6.10, 0
-2.95,-7.22,5.84, 0
-3.58,-6.71,5.07, 0
-4.05,-6.31,4.88, 0
-3.88,-6.53,5.19, 0
-3.09,-7.10,5.67, 0
-2.85,-7.44,5.75, 0
-3.03,-7.49,5.92, 0
-3.39,-7.16,5.59, 0
-3.53,-6.85,5.19, 0
-3.40,-6.69,5.53, 0
-3.21,-6.79,5.74, 0
-3.42,-7.06,5.84, 0
-3.19,-7.64,5.70, 0
-3.42,-7.44,5.43, 0
-3.77,-6.60,5.33, 0
-4.00,-5.92,5.59, 0
-3.82,-6.05,6.00, 0
-3.29,-6.54,6.32, 0
-3.15,-6.54,6.76, 0
-3.65,-6.96,6.56, 0
-4.09,-6.70,6.04, 0
-4.22,-5.15,5.49, 0
-4.18,-5.40,6.18, 0
-3.17,-7.28,6.21, 0
-1.26,-7.75,5.73, 0
0.11,-7.49,4.78, 0
-0.01,-7.48,3.81, 0
-0.23,-8.16,2.70, 0
0.34,-10.72,1.91, 0
2.06,-12.44,1.46, 0
2.96,-13.04,3.17, 0
3.32,-13.50,2.57, 0
0.89,-12.42,-0.37, 0
-1.42,-10.35,-1.40, 0
-1.19,-8.56,-0.46, 0
-0.46,-8.55,1.06, 0
0.39,-8.83,0.35, 0
0.47,-9.81,-0.55, 0
1.14,-10.95,-1.81, 0
0.79,-10.65,-2.69, 0
0.43,-10.87,-2.96, 0
0.76,-11.64,-3.43, 0
1.71,-12.07,-3.19, 0
3.62,-11.06,-2.66, 0
3.37,-9.97,-2.27, 0
2.98,-10.27,-1.32, 0
2.91,-9.70,-1.21, 0
1.78,-7.55,-2.40, 0
1.48,-6.30,-2.78, 0
2.15,-7.59,-1.84, 0
2.66,-8.38,-1.41, 0
2.36,-8.96,-2.08, 0
1.05,-9.38,-4.43, 0
0.02,-9.09,-4.98, 0
0.70,-7.38,-3.05, 0
1.43,-6.35,-1.12, 0
0.48,-5.90,-1.30, 0
-0.11,-6.30,-1.85, 0
-0.54,-9.17,-1.35, 0
1.40,-8.82,-0.23, 0
-1.18,-4.23,-1.94, 0
-0.19,-11.60,-1.31, 0
1.65,-16.13,-3.72, 0
2.21,-14.37,-5.11, 0
2.16,-11.58,-2.89, 0
2.92,-10.07,-0.71, 0
2.46,-9.32,-0.13, 0
1.68,-9.37,-1.43, 0
0.22,-9.06,-2.95, 0
-1.31,-8.24,-4.44, 0
-2.00,-8.02,-4.35, 0
-1.56,-8.16,-3.29, 0
-0.39,-8.81,-2.50, 0
-0.35,-9.99,-2.77, 0
-0.63,-10.40,-4.25, 0
-1.22,-10.42,-4.92, 0
-1.48,-10.20,-5.13, 0
-1.36,-9.75,-4.88, 0
-0.79,-9.56,-3.72, 0
-0.77,-9.78,-3.76, 0
-1.33,-9.52,-4.02, 0
-1.70,-9.20,-4.08, 0
-2.00,-8.43,-3.83, 0
-2.51,-7.95,-3.53, 0
-3.00,-8.14,-3.40, 0
-2.96,-8.44,-3.49, 0
-2.52,-8.73,-3.45, 0
-2.18,-8.96,-3.62, 0
-2.24,-8.84,-3.73, 0
-2.18,-8.52,-3.50, 0
-2.29,-8.62,-3.49, 0
-2.57,-9.03,-3.99, 0
-2.61,-9.08,-3.84, 0
-2.14,-8.93,-4.01, 0
-2.05,-9.00,-3.97, 0
-1.83,-9.34,-3.86, 0
-1.94,-9.48,-3.85, 0
-2.07,-9.44,-3.36, 0
-2.59,-9.08,-3.66, 0
-2.57,-8.69,-3.21, 0
-2.96,-9.02,-3.55, 0
-2.90,-8.84,-3.32, 0
-2.70,-8.54,-2.70, 0
-2.63,-8.40,-2.19, 0
-2.35,-8.90,-2.15, 0
-2.39,-9.31,-2.82, 0
-2.29,-9.45,-2.99, 0
-2.22,-9.37,-2.68, 0
-2.34,-9.20,-2.91, 0
-2.05,-9.23,-2.51, 0
-2.07,-9.68,-2.23, 0
-1.79,-9.60,-1.96, 0
-2.55,-9.17,-2.59, 0
-2.99,-8.53,-2.28, 0
-3.38,-7.58,-1.66, 0
-3.80,-7.92,-0.74, 0
-3.43,-7.98,-1.03, 0
-3.92,-7.98,-2.59, 0
-4.40,-8.24,-3.28, 0
-3.62,-9.03,-2.46, 0
-3.42,-9.23,-1.87, 0
-3.08,-8.75,-1.25, 0
-2.87,-8.97,-1.76, 0
-2.98,-9.72,-2.56, 0
-3.30,-10.18,-2.76, 0
-3.54,-9.67,-2.62, 0
-3.23,-8.42,-1.94, 0
-3.19,-7.43,-2.14, 0
-3.29,-7.53,-2.16, 0
-2.84,-8.47,-2.00, 0
-2.43,-9.45,-1.92, 0
-2.35,-10.03,-2.43, 0
-2.93,-10.41,-3.23, 0
-4.18,-10.97,-4.08, 0
-3.62,-10.63,-3.17, 0
-3.39,-9.06,-2.32, 0
-2.57,-7.88,-0.93, 0
-2.53,-8.02,-1.43, 0
-3.60,-8.70,-2.97, 0
-4.60,-9.51,-3.46, 0
-4.99,-10.62,-3.44, 0
-4.07,-11.48,-3.41, 0
-3.96,-10.70,-3.05, 0
-4.18,-9.70,-2.63, 0
-4.67,-10.25,-2.42, 0
-3.75,-10.83,-2.22, 0
-2.63,-10.29,-2.56, 0
-3.05,-9.05,-2.00, 0
-2.77,-8.65,-1.40, 0
-2.41,-7.84,-1.69, 0
-2.55,-6.85,-1.38, 0
-1.74,-7.81,-1.64, 0
-1.88,-9.58,-3.03, 0
-1.69,-9.95,-4.29, 0
-1.61,-9.44,-4.29, 0
-2.56,-7.12,-3.66, 0
-2.17,-6.27,-3.00, 0
-2.15,-7.14,-3.99, 0
-2.82,-8.55,-5.74, 0
-2.54,-8.87,-6.94, 0
-3.55,-7.22,-7.00, 0
-2.98,-7.24,-5.73, 0
-2.53,-7.74,-5.01, 0
-3.27,-8.27,-5.11, 0
-4.55,-8.72,-6.27, 0
-5.11,-8.37,-6.78, 0
-5.21,-7.73,-5.08, 0
-4.78,-7.34,-3.57, 0
-4.57,-9.33,-4.54, 0
-5.48,-10.14,-7.18, 0
-6.90,-8.90,-8.38, 0
-6.21,-7.50,-6.52, 0
-5.46,-6.62,-4.59, 0
-5.92,-7.05,-4.97, 0
-6.35,-8.06,-5.99, 0
-6.35,-8.09,-5.93, 0
-6.24,-7.30,-5.27, 0
-6.34,-6.53,-5.23, 0
-6.32,-5.85,-5.19, 0
-6.11,-5.65,-4.54, 0
-6.15,-5.64,-3.87, 0
-6.79,-5.89,-4.26, 0
-6.76,-5.86,-4.81, 0
-6.59,-6.10,-4.36, 0
-6.37,-5.53,-3.48, 0
-6.70,-4.30,-3.76, 0
-7.12,-3.82,-4.14, 0
-6.84,-4.15,-3.65, 0
-6.64,-5.19,-3.32, 0
-5.48,-5.93,-3.48, 0
-5.50,-5.95,-3.98, 0
-5.73,-4.70,-2.87, 0
-5.79,-3.31,-2.35, 0
-5.78,-2.53,-2.58, 0
-5.47,-2.20,-2.60, 0
-5.29,-2.65,-2.17, 0
-5.48,-3.14,-1.98, 0
-5.80,-3.55,-2.34, 0
-6.43,-3.96,-2.86, 0
-6.94,-4.57,-3.54, 0
-6.78,-4.64,-3.62, 0
-6.33,-4.61,-3.22, 0
-6.21,-4.17,-2.88, 0
-6.51,-3.61,-3.04, 0
-7.28,-3.75,-3.50, 0
-8.88,-4.70,-5.32, 0
-8.88,-5.00,-6.12, 0
-8.59,-4.58,-4.50, 0
-10.46,-3.14,-5.29, 0
-9.36,-2.07,-5.80, 0
-8.98,-2.47,-6.04, 0
-8.84,-2.10,-4.77, 0
-8.32,-0.09,-3.72, 0
-7.49,0.69,-3.69, 0
-6.99,-1.20,-4.02, 0
-10.54,-1.64,-6.89, 0
-12.55,-1.69,-9.26, 0
-12.66,-2.91,-9.04, 0
-8.79,-1.72,-5.59, 0
-7.29,-0.73,-3.88, 0
-6.84,1.29,-3.03, 0
-6.10,1.91,-2.96, 0
-6.44,0.17,-4.08, 0
-7.66,-1.20,-5.39, 0
-9.48,-0.58,-5.62, 0
-9.33,-0.68,-6.13, 0
-8.84,-0.02,-5.63, 0
-8.44,0.58,-4.33, 0
-8.30,0.81,-4.39, 0
-8.59,0.29,-5.12, 0
-8.51,0.06,-5.84, 0
-8.39,-1.20,-6.84, 0
-7.73,-2.23,-7.04, 0
-7.85,-1.21,-5.75, 0
-8.07,-1.48,-5.17, 0
-8.19,-2.23,-4.84, 0
-8.40,-1.66,-4.62, 0
-8.50,-2.28,-5.10, 0
-8.00,-4.05,-5.46, 0
-7.46,-4.69,-5.19, 0
-7.23,-3.13,-4.15, 0
-7.61,-1.27,-3.29, 0
-8.38,0.17,-3.00, 0
-8.95,-0.04,-3.47, 0
-9.88,-0.45,-4.64, 0
-9.59,-1.21,-5.07, 0
-8.76,-2.15,-5.07, 0
-8.50,-1.77,-4.97, 0
-8.11,-1.45,-4.33, 0
-7.92,-1.67,-4.20, 0
-8.55,-1.75,-4.36, 0
-9.30,-0.68,-4.44, 0
-9.46,-0.17,-4.16, 0
-9.69,0.24,-3.83, 0
-9.25,-0.45,-4.20, 0
-8.94,-0.89,-4.77, 0
-9.00,-0.76,-4.85, 0
-8.90,-0.68,-4.50, 0
-8.86,-0.37,-4.13, 0
-8.07,-0.37,-3.80, 0
-8.46,-1.31,-4.91, 0
-8.85,-1.89,-5.31, 0
-9.10,-0.88,-5.16, 0
-8.67,-1.05,-4.31, 0
-8.85,-0.48,-4.01, 0
-7.98,-0.82,-3.84, 0
-8.38,-1.32,-4.44, 0
-8.57,-1.25,-4.34, 0
-8.58,-0.58,-3.95, 0
-9.05,-0.23,-3.93, 0
-9.29,0.55,-4.00, 0
-8.84,0.56,-3.50, 0
-8.92,-0.15,-3.39, 0
-8.47,-0.22,-3.31, 0
-8.81,-0.27,-3.43, 0
-8.70,-0.49,-3.81, 0
-8.43,-0.70,-3.92, 0
-8.70,-0.77,-4.08, 0
-8.79,-0.71,-4.07, 0
-8.52,-1.01,-3.89, 0
-8.99,-1.03,-4.45, 0
-9.04,-1.01,-4.50, 0
-8.89,-1.31,-5.07, 0
-9.69,-1.87,-6.19, 0
-9.62,-2.37,-6.44, 0
-8.24,-2.18,-5.05, 0
-7.93,-0.77,-4.27, 0
-8.04,0.50,-3.95, 0
-8.73,-0.03,-4.46, 0
-8.40,-1.08,-4.43, 0
-8.02,-2.04,-4.86, 0
-8.20,-1.59,-5.41, 0
-8.51,-0.90,-5.57, 0
-8.58,-0.68,-5.31, 0
-8.69,-0.31,-5.06, 0
-8.33,-0.38,-4.64, 0
-7.85,-0.70,-4.72, 0
-7.77,-1.37,-5.24, 0
-8.14,-1.56,-5.57, 0
-8.47,-1.42,-5.57, 0
-8.46,-0.77,-5.47, 0
-8.19,-0.08,-5.44, 0
-7.94,0.32,-5.11, 0
-8.31,0.61,-4.96, 0
-8.38,0.04,-5.36, 0
-8.21,-0.34,-5.42, 0
-7.98,-0.44,-5.26, 0
-7.89,-0.28,-5.55, 0
-8.12,-0.63,-5.71, 0
-8.21,-0.30,-5.28, 0
-8.24,-0.08,-5.20, 0
-8.42,0.25,-5.24, 0
-8.68,0.76,-5.47, 0
-8.69,0.40,-5.87, 0
-8.33,-1.12,-6.22, 0
-7.51,-1.72,-5.62, 0
-6.97,-1.82,-5.26, 0
-7.15,-1.79,-5.42, 0
-7.64,-1.41,-5.79, 0
-7.77,-1.01,-6.00, 0
-7.80,-0.21,-5.54, 0
-8.17,0.56,-5.39, 0
-8.16,0.40,-5.69, 0
-7.90,-0.95,-6.31, 0
-7.29,-1.30,-5.69, 0
-6.66,-1.69,-5.29, 0
-6.75,-1.70,-5.82, 0
-6.63,-1.74,-5.42, 1
-6.28,-0.95,-4.73, 1
-6.98,-0.80,-5.35, 1
-6.49,-1.32,-5.32, 1
-6.07,-2.01,-4.46, 1
-7.85,-1.09,-4.78, 1
-7.28,-1.71,-7.53, 0
-7.34,-5.04,-9.33, 0
-6.47,-4.29,-7.04, 0
-6.35,-2.56,-5.87, 0
-6.88,-0.67,-4.77, 0
-6.17,-0.67,-4.20, 0
-4.88,-2.55,-4.21, 0
-4.32,-3.87,-4.32, 0
-5.68,-3.75,-5.27, 0
-6.63,-2.62,-5.60, 0
-6.74,-2.11,-5.22, 0
-6.44,-1.75,-4.49, 0
-7.59,-1.41,-5.13, 0
-8.33,-0.81,-6.05, 0
-8.92,-1.07,-6.40, 0
-8.12,-0.78,-5.27, 0
-8.54,-1.19,-5.38, 0
-9.39,-0.86,-5.59, 0
-8.49,-0.59,-4.80, 0
-6.46,-1.07,-3.95, 0
-6.62,-1.71,-4.61, 0
-7.13,-0.59,-5.84, 0
-4.66,-0.72,-3.14, 0
-3.93,-0.91,-2.79, 0
-3.36,-0.64,-2.11, 0
-3.20,-1.85,-4.49, 0
-2.67,-1.59,-7.42, 0
0.97,-3.46,-8.16, 0
6.66,-10.69,-9.86, 0
10.78,-15.87,-6.63, 0
16.04,-16.72,-2.66, 0
8.24,-11.43,-8.39, 0
2.87,-12.34,-9.57, 0
7.71,-13.80,-7.86, 0
7.23,-10.75,-6.93, 0
8.12,-8.01,-1.42, 0
7.11,-8.13,-2.46, 0
12.71,-14.57,-6.43, 0
15.61,-19.58,-4.40, 0
15.13,-14.39,-3.84, 0
6.84,-10.33,-3.80, 0
11.52,-12.07,-3.65, 0
11.17,-9.20,-2.51, 0
11.24,-7.00,2.08, 0
10.01,-6.62,0.28, 0
2.04,-8.76,-8.08, 0
2.78,-9.78,-6.50, 0
5.07,-9.33,-4.45, 0
6.54,-8.14,0.27, 0
2.28,-8.11,-3.45, 0
0.40,-7.32,-3.33, 0
0.86,-7.22,-4.34, 0
2.30,-7.09,-3.81, 0
3.54,-8.67,-2.42, 0
3.53,-10.67,-4.37, 0
3.22,-9.76,-5.58, 0
2.20,-7.59,-5.01, 0
2.79,-7.43,-3.63, 0
3.75,-7.83,-4.36, 0
4.70,-8.44,-3.49, 0
5.42,-8.73,-3.21, 0
4.20,-8.31,-4.82, 0
4.21,-7.45,-3.50, 0
4.28,-7.02,-2.55, 0
4.38,-7.74,-3.50, 0
4.62,-8.56,-4.43, 0
5.38,-7.92,-2.63, 0
4.62,-7.81,-2.59, 0
4.54,-8.89,-3.47, 0
4.69,-8.96,-3.74, 0
4.45,-8.01,-3.03, 0
4.33,-7.70,-2.76, 0
4.49,-8.41,-3.30, 0
4.00,-8.68,-3.72, 0
4.05,-7.97,-2.80, 0
4.08,-7.87,-2.69, 0
4.43,-8.50,-3.77, 0
4.13,-8.88,-3.89, 0
4.60,-8.39,-3.20, 0
4.45,-8.55,-3.02, 0
4.19,-8.81,-4.07, 0
3.92,-8.69,-4.00, 0
4.31,-8.27,-3.27, 0
4.45,-8.70,-3.01, 0
3.96,-8.97,-4.64, 0
3.96,-8.35,-3.83, 0
4.30,-7.84,-2.88, 0
4.33,-8.28,-3.36, 0
3.81,-8.49,-4.45, 0
4.30,-8.10,-3.26, 0
4.58,-8.16,-2.93, 0
4.69,-8.70,-3.82, 0
4.62,-8.74,-3.86, 0
4.60,-8.58,-3.86, 0
4.73,-8.92,-3.76, 0
4.79,-8.80,-4.33, 0
4.34,-8.75,-4.63, 0
5.05,-9.23,-4.39, 0
6.17,-9.86,-3.50, 0
5.90,-9.84,-4.37, 0
5.29,-9.68,-4.52, 0
5.67,-9.57,-4.11, 0
5.59,-9.58,-4.36, 0
4.81,-9.30,-4.58, 0
4.44,-9.21,-4.32, 0
4.87,-9.52,-4.80, 0
4.96,-9.81,-4.91, 0
4.89,-9.23,-4.15, 0
4.61,-8.76,-4.75, 0
4.60,-8.83,-4.30, 0
4.57,-8.55,-3.85, 0
4.10,-8.21,-4.56, 0
4.67,-8.26,-4.00, 0
4.73,-8.39,-3.30, 0
4.14,-7.91,-3.92, 0
3.99,-7.87,-3.67, 0
3.79,-8.40,-3.35, 0
3.64,-7.96,-3.10, 0
3.25,-7.90,-3.21, 0
3.28,-8.74,-2.70, 0
3.20,-8.59,-3.31, 0
3.18,-8.23,-3.79, 0
3.56,-8.74,-3.06, 0
2.97,-9.27,-3.76, 0
2.46,-8.82,-3.79, 0
3.36,-9.01,-2.93, 0
3.38,-9.15,-3.33, 0
2.54,-9.48,-3.96, 0
2.73,-9.85,-4.19, 0
2.70,-9.78,-3.68, 0
2.28,-8.97,-4.10, 0
2.11,-8.32,-3.25, 0
2.90,-8.72,-2.76, 0
2.67,-9.50,-3.52, 0
2.18,-9.36,-3.61, 0
1.61,-8.52,-3.37, 0
0.92,-8.05,-3.25, 0
0.65,-7.87,-3.35, 0
0.79,-7.19,-3.05, 0
0.66,-7.31,-3.01, 0
0.81,-8.15,-3.34, 0
0.51,-8.88,-3.55, 0
0.58,-9.42,-2.94, 0
0.99,-9.10,-3.11, 0
1.01,-8.73,-3.29, 0
0.16,-7.99,-2.55, 0
-0.69,-7.36,-2.13, 0
-0.46,-7.75,-2.71, 0
0.12,-8.95,-2.74, 0
0.63,-9.09,-2.41, 0
1.17,-8.98,-1.41, 0
1.66,-9.89,-1.57, 0
1.47,-10.63,-2.37, 0
0.87,-9.98,-2.02, 0
0.56,-8.52,-2.88, 0
0.75,-7.40,-0.63, 0
0.32,-6.56,-0.38, 0
-1.11,-6.02,-0.70, 0
-2.66,-5.57,-1.93, 0
-1.15,-7.42,-1.93, 0
0.19,-9.10,-1.68, 0
1.14,-10.09,-2.82, 0
1.68,-11.38,-1.76, 0
2.37,-13.45,-3.39, 0
2.11,-14.19,-3.52, 0
0.87,-13.52,-3.45, 0
0.27,-10.82,-3.28, 0
0.98,-10.06,-3.21, 0
2.00,-10.01,-1.96, 0
2.32,-11.12,-2.28, 0
2.14,-11.42,-3.17, 0
